id	filename	md5	size	state
3761ee6e-520e-4a58-b76f-5d7e3e7390bd	3761ee6e-520e-4a58-b76f-5d7e3e7390bd/nationwidechildrens.org_clinical.TCGA-EJ-A65E.xml	243098cc1bd1857f37d173ac15ee5c14	30253	validated
376b2426-b1c8-48a0-85f5-1794ce16599e	376b2426-b1c8-48a0-85f5-1794ce16599e/nationwidechildrens.org_clinical.TCGA-HC-7212.xml	ed714ee635c1a50b6c88bbe8d921edaf	34715	validated
37f38eeb-2e01-4f93-b5ea-0638b719cd41	37f38eeb-2e01-4f93-b5ea-0638b719cd41/nationwidechildrens.org_clinical.TCGA-HC-8213.xml	466e5ec4c04d82862bfb7eb29e4518e7	29824	validated
382e6866-eaea-44f7-9f71-bdc9e5923082	382e6866-eaea-44f7-9f71-bdc9e5923082/nationwidechildrens.org_omf.TCGA-EJ-A65J.xml	8beec09a857f4d986967bd96e0d24fe2	19662	validated
389dd046-30a8-469a-b74c-d421c7e0a05c	389dd046-30a8-469a-b74c-d421c7e0a05c/nationwidechildrens.org_clinical.TCGA-HC-8258.xml	dab1fd70aa07e87e7c25939f7b60babb	30054	validated
38ed0bcd-afa2-4fc9-9b83-7c10afaeb2f2	38ed0bcd-afa2-4fc9-9b83-7c10afaeb2f2/nationwidechildrens.org_clinical.TCGA-KK-A6E1.xml	3f8ac7884af93d17c5067d55f5bb7947	41483	validated
390e526e-b035-43a8-8630-ce2f557de8ee	390e526e-b035-43a8-8630-ce2f557de8ee/nationwidechildrens.org_clinical.TCGA-KK-A8IJ.xml	d0d1864c9182611e919cd95296561ad8	25132	validated
3a3a312f-549b-487c-9ed3-23d91281d243	3a3a312f-549b-487c-9ed3-23d91281d243/nationwidechildrens.org_clinical.TCGA-KK-A7AU.xml	0328d1441f599cf8c6cf21859c787133	55563	validated
3a545347-5e7c-492b-b8eb-f4a72e4104ad	3a545347-5e7c-492b-b8eb-f4a72e4104ad/nationwidechildrens.org_clinical.TCGA-EJ-7793.xml	665090a01e41d6a4ae5982c787f07bb7	38278	validated
3a878a0a-9dba-4ca9-8eab-0d757e9f4de7	3a878a0a-9dba-4ca9-8eab-0d757e9f4de7/nationwidechildrens.org_clinical.TCGA-KK-A8IK.xml	485ea1eb927d65e9e514c6190714e05f	30852	validated
3c1b590b-9021-4ed4-8e51-d3219bc61ab8	3c1b590b-9021-4ed4-8e51-d3219bc61ab8/nationwidechildrens.org_clinical.TCGA-HC-7736.xml	ec068b060141a7ad5897c92a2355430d	30482	validated
3c94d889-8a38-40b1-92fe-c9d63692aaf3	3c94d889-8a38-40b1-92fe-c9d63692aaf3/nationwidechildrens.org_clinical.TCGA-EJ-7327.xml	fd4db256ef29799ef931108e342accd8	30676	validated
3cffea21-782a-4375-83db-497a7da3288c	3cffea21-782a-4375-83db-497a7da3288c/nationwidechildrens.org_clinical.TCGA-YL-A9WI.xml	4fa04570afc96018163374bf5bbb9b62	31010	validated
3d2458ba-40fe-493a-9d5c-5c4b1d2f2c39	3d2458ba-40fe-493a-9d5c-5c4b1d2f2c39/nationwidechildrens.org_clinical.TCGA-KK-A7AW.xml	e35233e6280900725bbd19e6f95fffa6	24682	validated
3d66a356-6f0e-4f83-9f15-03272aec815d	3d66a356-6f0e-4f83-9f15-03272aec815d/nationwidechildrens.org_clinical.TCGA-CH-5794.xml	c624f20d8f7f1827122541e706c5577f	30414	validated
3e83ec37-aceb-47de-9f15-aa78ec202f91	3e83ec37-aceb-47de-9f15-aa78ec202f91/nationwidechildrens.org_omf.TCGA-CH-5764.xml	9723b2331eb4d23b649c52f49dbe77ed	11147	validated
3e867c0e-806f-49dd-b52b-975cc9ff93a8	3e867c0e-806f-49dd-b52b-975cc9ff93a8/nationwidechildrens.org_clinical.TCGA-YL-A8SF.xml	de15f6f661e2f8d128e9d6ae9303075e	30982	validated
3f1bbcc8-2974-400a-81ae-15b484bb9416	3f1bbcc8-2974-400a-81ae-15b484bb9416/nationwidechildrens.org_clinical.TCGA-HC-7741.xml	2a9415da141f61fe3c4c5951122f8f9e	31120	validated
3fcae117-495c-4e99-b443-08e256282436	3fcae117-495c-4e99-b443-08e256282436/nationwidechildrens.org_clinical.TCGA-HC-A6AN.xml	09a0ac28512159d2c6fc557435c06bd0	21635	validated
4014faff-822a-4c55-8883-f6fff436109d	4014faff-822a-4c55-8883-f6fff436109d/nationwidechildrens.org_clinical.TCGA-G9-6366.xml	b17610394d7b5a601b32c1aff075a33d	37868	validated
40327302-5b10-4884-8ee1-a71720ea3630	40327302-5b10-4884-8ee1-a71720ea3630/nationwidechildrens.org_clinical.TCGA-KK-A6DY.xml	44ff3c91051a48fff81f2ea4aaf9a42b	30597	validated
40920bd6-861a-4c4e-8a1b-9ef89e869ff1	40920bd6-861a-4c4e-8a1b-9ef89e869ff1/nationwidechildrens.org_clinical.TCGA-EJ-A6RA.xml	b0939d5f34889ac06e48f62a42070cb8	32634	validated
411e484b-cd73-4c3f-9233-5e82a1ab96ca	411e484b-cd73-4c3f-9233-5e82a1ab96ca/nationwidechildrens.org_clinical.TCGA-KK-A8I5.xml	145c80ca2c7233c844eb6649248fd808	30657	validated
4292e5e0-75ca-468e-ab4d-e3711d6e07aa	4292e5e0-75ca-468e-ab4d-e3711d6e07aa/nationwidechildrens.org_clinical.TCGA-G9-7523.xml	178e7b538b8e2033ce4e4a993f4bbc49	30842	validated
42a0d8c5-d662-409c-ada3-f10d62563e8c	42a0d8c5-d662-409c-ada3-f10d62563e8c/nationwidechildrens.org_clinical.TCGA-J4-A67T.xml	e817bbd0ed41c3dcb57f409aa91cb8cc	30355	validated
4395604b-ca87-421a-98ad-bc3b2b0cb8a3	4395604b-ca87-421a-98ad-bc3b2b0cb8a3/nationwidechildrens.org_clinical.TCGA-EJ-A8FS.xml	3bda019080d17ee90a3dcba788565ef0	32575	validated
43ad918b-8428-41ed-a363-8db9061ebad2	43ad918b-8428-41ed-a363-8db9061ebad2/nationwidechildrens.org_clinical.TCGA-G9-6329.xml	386ff23eaef9a6e61a0c284cc3125bc1	30250	validated
43d007b2-3458-403c-b847-94df016b0f0a	43d007b2-3458-403c-b847-94df016b0f0a/nationwidechildrens.org_clinical.TCGA-HC-A6AS.xml	454622062f1688913be1c48f71a8fb79	21913	validated
44be2dcd-3d29-4cd1-8c26-5965c23c3c58	44be2dcd-3d29-4cd1-8c26-5965c23c3c58/nationwidechildrens.org_clinical.TCGA-G9-6363.xml	3241101de924be2cef9876ef29a6ac93	38606	validated
45577bc6-8a57-4a6e-9b80-bd2d31246c3e	45577bc6-8a57-4a6e-9b80-bd2d31246c3e/nationwidechildrens.org_clinical.TCGA-2A-AAYF.xml	3808e990265f0220992fba20bb90cf8d	30747	validated
45ffd355-54e9-4fab-881a-ca0c6a30490b	45ffd355-54e9-4fab-881a-ca0c6a30490b/nationwidechildrens.org_clinical.TCGA-EJ-A65J.xml	57159b7589e1b352d377a55995743253	30241	validated
4614ed1f-d601-4a6f-b653-9b50e5527ed7	4614ed1f-d601-4a6f-b653-9b50e5527ed7/nationwidechildrens.org_clinical.TCGA-EJ-5524.xml	3870dd1bc9a22bd13ba57a86b8a7a965	43383	validated
464d9c18-a894-462c-83b4-f0bcd935d744	464d9c18-a894-462c-83b4-f0bcd935d744/nationwidechildrens.org_clinical.TCGA-KK-A8I9.xml	454a4b77e4d0bf446852763626e2c8c1	41910	validated
46b6406f-6df4-44f7-b7a0-b2d3d6bdd103	46b6406f-6df4-44f7-b7a0-b2d3d6bdd103/nationwidechildrens.org_clinical.TCGA-KK-A7AZ.xml	c867a9e5ea4454459d0525e783a76de3	30253	validated
47c63084-e726-4859-a2d8-160d7adc9fbf	47c63084-e726-4859-a2d8-160d7adc9fbf/nationwidechildrens.org_clinical.TCGA-2A-A8VO.xml	c2455868960af3fbafa97f76afdf8d5d	30998	validated
47e4403b-e5d7-4241-82e0-65b72a971838	47e4403b-e5d7-4241-82e0-65b72a971838/nationwidechildrens.org_clinical.TCGA-KC-A7FE.xml	577b8431965410a7148f63d4b84947c3	22546	validated
48b3f94a-54ad-4d1f-93dd-b505b398fd49	48b3f94a-54ad-4d1f-93dd-b505b398fd49/nationwidechildrens.org_clinical.TCGA-EJ-7328.xml	f4344fd141cf22f179f7d87e853e33c2	30347	validated
49a7dabb-a08f-498b-9e56-1650feee3759	49a7dabb-a08f-498b-9e56-1650feee3759/nationwidechildrens.org_clinical.TCGA-G9-6362.xml	ef00b4ad67bc73a8da3be076f2b77d6d	38915	validated
49c4d445-d74c-4da1-be2b-804ca00fc05c	49c4d445-d74c-4da1-be2b-804ca00fc05c/nationwidechildrens.org_clinical.TCGA-CH-5762.xml	4f3a1365316ab98b0946bdd804fe043b	30345	validated
4ad2fa45-003e-4ac2-8246-aee60b2a7342	4ad2fa45-003e-4ac2-8246-aee60b2a7342/nationwidechildrens.org_clinical.TCGA-HC-7745.xml	a5cfaefa233d346a334186bfc39ee28d	30016	validated
4be3336e-59ef-43a7-a367-817d1ede9f0b	4be3336e-59ef-43a7-a367-817d1ede9f0b/nationwidechildrens.org_clinical.TCGA-HC-7820.xml	dd858d8211260abb11582b000171343f	29830	validated
4c046c3b-9744-4acb-9f0f-271068fcf889	4c046c3b-9744-4acb-9f0f-271068fcf889/nationwidechildrens.org_clinical.TCGA-KC-A4BN.xml	3ded32465329b143cb7da38344da503f	22000	validated
4cdcd1b6-8d77-432f-acee-04ac716d3735	4cdcd1b6-8d77-432f-acee-04ac716d3735/nationwidechildrens.org_clinical.TCGA-V1-A9ZK.xml	d3f3e2aceb02aceaf0009f0a736fe571	32709	validated
4d31cb20-b6bf-4800-a099-5260d8659ace	4d31cb20-b6bf-4800-a099-5260d8659ace/nationwidechildrens.org_clinical.TCGA-EJ-7786.xml	90fc4282f1b2ffac4aeaf815de3af4f0	38389	validated
4ec870cb-48fb-4574-98a4-8e34c403420f	4ec870cb-48fb-4574-98a4-8e34c403420f/nationwidechildrens.org_clinical.TCGA-EJ-A8FU.xml	fbcde6ad35215618e43744ce268af820	30138	validated
4ee0dbcb-a18c-4dde-baba-cd98e8d26736	4ee0dbcb-a18c-4dde-baba-cd98e8d26736/nationwidechildrens.org_clinical.TCGA-XK-AAJR.xml	275cfc6e7a830d94040ebb9d70a67488	33606	validated
4f5af3e8-b2f8-405a-8039-eb9ab5e5df58	4f5af3e8-b2f8-405a-8039-eb9ab5e5df58/nationwidechildrens.org_clinical.TCGA-EJ-A7NF.xml	1a040c3761709c5a11e37a932dc080a7	30226	validated
4f9db3df-6e0f-435c-97b7-eaa1e8a661b8	4f9db3df-6e0f-435c-97b7-eaa1e8a661b8/nationwidechildrens.org_clinical.TCGA-HC-A6AO.xml	d004209fe5d95e1737870dba4eab0f95	30107	validated
4fb57dd0-c170-4ac1-a7f2-1b7ddd05d7fb	4fb57dd0-c170-4ac1-a7f2-1b7ddd05d7fb/nationwidechildrens.org_clinical.TCGA-EJ-5525.xml	616530f0524f935c443bbbae0162fd20	30888	validated
4fc24d1b-114e-426d-b8a6-b85d28d1e65e	4fc24d1b-114e-426d-b8a6-b85d28d1e65e/nationwidechildrens.org_clinical.TCGA-KK-A6E6.xml	3c1b96ebc82258d5c0c02015a1db6191	22411	validated
4ff39dbc-9a47-4e24-97cd-6b8ab970e56e	4ff39dbc-9a47-4e24-97cd-6b8ab970e56e/nationwidechildrens.org_clinical.TCGA-J9-A52D.xml	aef6bbd17a7b3363818ee1b955e310bc	22396	validated
5074a50b-d209-4fdf-bec3-a1691cfc356e	5074a50b-d209-4fdf-bec3-a1691cfc356e/nationwidechildrens.org_clinical.TCGA-FC-7961.xml	1578407e7d7c7d37e3a1604bf5e3de1c	30175	validated
51a18ff8-df94-440b-880f-e23d7fb7442c	51a18ff8-df94-440b-880f-e23d7fb7442c/nationwidechildrens.org_clinical.TCGA-HI-7169.xml	a2239d52e3ee524f5c2ecb58321491ae	30284	validated
53f55383-f6bb-4899-8339-5f04f15e5684	53f55383-f6bb-4899-8339-5f04f15e5684/nationwidechildrens.org_clinical.TCGA-KC-A7FA.xml	0fb3eb2aa57fa8672d0b3ab7dab98e1a	22830	validated
549e6767-8095-4f30-ab55-90bb626911a5	549e6767-8095-4f30-ab55-90bb626911a5/nationwidechildrens.org_clinical.TCGA-ZG-A9L4.xml	51d36fe21a4d233043e39d0cac74bacd	33087	validated
54d80273-2706-4447-9242-75a629eba55c	54d80273-2706-4447-9242-75a629eba55c/nationwidechildrens.org_clinical.TCGA-CH-5754.xml	d8660b8f4caf17796f31b0e5e64038ed	21981	validated
54ebd7a2-c843-4052-9551-966ecfc75924	54ebd7a2-c843-4052-9551-966ecfc75924/nationwidechildrens.org_clinical.TCGA-EJ-7317.xml	34d27cf8915415d6a4888c896b398da6	30355	validated
56ae8f3a-1905-4d83-965a-feb91e160782	56ae8f3a-1905-4d83-965a-feb91e160782/nationwidechildrens.org_clinical.TCGA-CH-5744.xml	adb84553df8f58505ad7aec63cbd5241	21972	validated
56e99f36-d2af-40ed-b07d-5a467d1b38dd	56e99f36-d2af-40ed-b07d-5a467d1b38dd/nationwidechildrens.org_clinical_omf_v4.0_prad.txt	539878da9005f00ebd5785f62985e6b7	16548	validated
579aa0da-2dce-4f28-b5b6-cd88a248e0f7	579aa0da-2dce-4f28-b5b6-cd88a248e0f7/nationwidechildrens.org_clinical.TCGA-XK-AAIV.xml	8278346631c5d307304919dda289c2fd	47447	validated
57fdca44-ba52-4764-bec7-76ab6956c89c	57fdca44-ba52-4764-bec7-76ab6956c89c/nationwidechildrens.org_omf.TCGA-EJ-7312.xml	30d69a587f787d3ac3260beeb6b60d0a	10859	validated
580a2cca-4246-4ce0-a977-6a8fa01a9db2	580a2cca-4246-4ce0-a977-6a8fa01a9db2/nationwidechildrens.org_clinical.TCGA-G9-6342.xml	dd94032f7065a1049cad68b52e96ac25	30551	validated
5873d366-8d30-44ab-a52c-2032cd382197	5873d366-8d30-44ab-a52c-2032cd382197/nationwidechildrens.org_clinical.TCGA-V1-A9OF.xml	74312b0667b873a1c5b522d9874c211d	32601	validated
59093006-fc4c-4581-b7fe-f434dd267ab2	59093006-fc4c-4581-b7fe-f434dd267ab2/nationwidechildrens.org_clinical.TCGA-HC-7817.xml	266bcf6c2e21e794f48c0556c617e60f	35497	validated
591287db-82a0-4977-a606-7f80beddaa7b	591287db-82a0-4977-a606-7f80beddaa7b/nationwidechildrens.org_clinical.TCGA-VP-A872.xml	3718f857a5fc963ced99915ecc4298e9	30842	validated
592756be-e4ff-4f13-b67b-08a18735fdb5	592756be-e4ff-4f13-b67b-08a18735fdb5/nationwidechildrens.org_clinical.TCGA-KK-A8II.xml	bbffe7df65e5f8f1a597196fbbbc3e63	67790	validated
594d49f4-86f0-4ae1-b2b8-96fad4c19d38	594d49f4-86f0-4ae1-b2b8-96fad4c19d38/nationwidechildrens.org_clinical.TCGA-EJ-A7NK.xml	b417d4eda95d064157a1171f95cdb250	30226	validated
597bf8d8-9187-4b76-90f8-4a1b52c8242b	597bf8d8-9187-4b76-90f8-4a1b52c8242b/nationwidechildrens.org_clinical.TCGA-EJ-5532.xml	96510568a79ac829e7e38dba4e43ed57	38677	validated
599322b3-763b-499b-8b42-e00903712569	599322b3-763b-499b-8b42-e00903712569/nationwidechildrens.org_clinical.TCGA-V1-A8MM.xml	1dc11f89e8663fb833b52eeb9875e818	33131	validated
5a6caf05-a243-41c2-a7e6-b53cbda1df48	5a6caf05-a243-41c2-a7e6-b53cbda1df48/nationwidechildrens.org_clinical.TCGA-XK-AAJ3.xml	7392b69fe364a15bbb553a29c154f1cd	30944	validated
5add1f7a-91cd-4606-865b-6d43cb3e3805	5add1f7a-91cd-4606-865b-6d43cb3e3805/nationwidechildrens.org_omf.TCGA-XK-AAK1.xml	3491102016025867d6656259f13fcc2e	10900	validated
5c932a90-fa99-4bdb-94ff-e6f475d7da56	5c932a90-fa99-4bdb-94ff-e6f475d7da56/nationwidechildrens.org_clinical.TCGA-G9-7525.xml	78ddb4b475053d0ec8d5a4dfb68a874b	30571	validated
5d7a7b36-99a2-43b5-b860-b05a1c9c1b66	5d7a7b36-99a2-43b5-b860-b05a1c9c1b66/nationwidechildrens.org_clinical.TCGA-EJ-5507.xml	2cd351386f041c6b27e002d94e318fba	38916	validated
5e224524-ed5f-4411-a5cd-bac297a51a28	5e224524-ed5f-4411-a5cd-bac297a51a28/nationwidechildrens.org_omf.TCGA-KK-A7B4.xml	ce5b1f1c29ce38b15245fb5d4b09802e	11153	validated
5e50bee9-d4f7-4f41-bf15-7e2152d45e1b	5e50bee9-d4f7-4f41-bf15-7e2152d45e1b/nationwidechildrens.org_clinical.TCGA-V1-A8WW.xml	428acc2b70f2775182e002784f8c9690	39028	validated
5e582954-d148-4b63-8f05-34f15b2edf37	5e582954-d148-4b63-8f05-34f15b2edf37/nationwidechildrens.org_omf.TCGA-KC-A7FA.xml	b61cf5f7efb2a51c5052e987f0edd527	11364	validated
5e6288d3-0386-49b6-8329-9e652d568750	5e6288d3-0386-49b6-8329-9e652d568750/nationwidechildrens.org_clinical.TCGA-ZG-A9KY.xml	b52e632c92fe4a303f92cebce3257a8d	32999	validated
5ea66780-d6c2-42fe-9a72-043f44d178d5	5ea66780-d6c2-42fe-9a72-043f44d178d5/nationwidechildrens.org_clinical.TCGA-EJ-7325.xml	7e27d3df542a558a8aa9113008366f56	30290	validated
5ecf1152-89ea-4585-95e8-ed35bc35b520	5ecf1152-89ea-4585-95e8-ed35bc35b520/nationwidechildrens.org_clinical.TCGA-HC-8266.xml	9082e9877ec7ab8df182a4b04667338d	29727	validated
5f359d23-dd1e-4216-87a1-1ba16cfc079d	5f359d23-dd1e-4216-87a1-1ba16cfc079d/nationwidechildrens.org_clinical.TCGA-HC-8216.xml	1834cde78db78be97770ef4700672b61	30676	validated
5fdd6f3a-e55d-44ef-8fd9-559507087f08	5fdd6f3a-e55d-44ef-8fd9-559507087f08/nationwidechildrens.org_clinical.TCGA-YL-A8HK.xml	3d8521ac8365b6d4fb89b1d5969f7490	50050	validated
602522e2-f62d-46ac-8241-acfe9ebd3984	602522e2-f62d-46ac-8241-acfe9ebd3984/nationwidechildrens.org_clinical.TCGA-EJ-A65B.xml	b357840665d9e990a105ba357e6af09a	30204	validated
62736b2b-c425-468c-a1c4-0a1f354bb812	62736b2b-c425-468c-a1c4-0a1f354bb812/nationwidechildrens.org_clinical.TCGA-EJ-A46B.xml	ef6dd83defe6778e07d645615544904b	30581	validated
6289a0a5-ac05-4d04-a2fd-80c36b428ebb	6289a0a5-ac05-4d04-a2fd-80c36b428ebb/nationwidechildrens.org_clinical.TCGA-VN-A88R.xml	3394e2c2293d0c02104853cdfeef419e	42676	validated
63d9123d-3331-4669-bbef-e9409bc6afc4	63d9123d-3331-4669-bbef-e9409bc6afc4/nationwidechildrens.org_clinical.TCGA-KK-A8IF.xml	857b8f86700b24d861aa2eb90074fc45	24853	validated
641e2ba9-2026-4be6-8851-65380225091e	641e2ba9-2026-4be6-8851-65380225091e/nationwidechildrens.org_clinical.TCGA-YL-A8SQ.xml	0929ee8bd707ae3130ddb95db1eb8ab4	58605	validated
6561ffa2-9e52-4182-9ae7-a9ca268cb4be	6561ffa2-9e52-4182-9ae7-a9ca268cb4be/nationwidechildrens.org_clinical.TCGA-FC-A5OB.xml	250c49d0bab1e18afc1e1f3fab8fce5c	45650	validated
663fad29-3580-4973-abfa-55c8e234c96a	663fad29-3580-4973-abfa-55c8e234c96a/nationwidechildrens.org_clinical.TCGA-ZG-A8QW.xml	5c66b5e5e90553da604c7d2ca9cf3bbd	30269	validated
66da7c74-093b-4a71-9fa6-9ec393c5ae42	66da7c74-093b-4a71-9fa6-9ec393c5ae42/nationwidechildrens.org_clinical.TCGA-HC-A9TE.xml	5aee1b6e75a7b303b021cea50aef0d62	42111	validated
66e7adda-1525-4d4c-9b63-c59eeb09d1f0	66e7adda-1525-4d4c-9b63-c59eeb09d1f0/nationwidechildrens.org_clinical.TCGA-CH-5766.xml	3fd6169a209a7b1623d5c99f4965d741	21951	validated
672c9591-4665-472a-8d0c-5b15ef5a33e0	672c9591-4665-472a-8d0c-5b15ef5a33e0/nationwidechildrens.org_clinical.TCGA-EJ-5498.xml	7d28c07acca294949df669f664cdf943	38663	validated
67575aa4-38c3-40c5-8447-bd79637e67d9	67575aa4-38c3-40c5-8447-bd79637e67d9/nationwidechildrens.org_clinical.TCGA-HC-A8CY.xml	ff54a4011ce8ef1b5164b9f83578cfc8	21962	validated
67e62ae5-b021-4474-978b-a169053e1213	67e62ae5-b021-4474-978b-a169053e1213/nationwidechildrens.org_clinical.TCGA-VP-A87K.xml	2259bad384cc80228110cc9a3dd8c325	38437	validated
68384cbb-2efb-4adf-b0c1-24d95562fc5c	68384cbb-2efb-4adf-b0c1-24d95562fc5c/nationwidechildrens.org_clinical.TCGA-EJ-A46D.xml	e8017cfc0b12f04739765d02a3b2b929	30358	validated
68397a38-b982-4b5c-9c92-b000be6e1e9a	68397a38-b982-4b5c-9c92-b000be6e1e9a/nationwidechildrens.org_clinical.TCGA-HC-7231.xml	630386f693ad719365716a129dbfbff7	29841	validated
68579195-83c5-49ac-a73d-e97e0d541b41	68579195-83c5-49ac-a73d-e97e0d541b41/nationwidechildrens.org_clinical.TCGA-XK-AAJP.xml	4ba3c1027c519a79451d2c30a3e5214f	30788	validated
689a7e36-73be-4cd5-8b9c-66bd563f91e0	689a7e36-73be-4cd5-8b9c-66bd563f91e0/nationwidechildrens.org_clinical.TCGA-VP-A87E.xml	5288c284c7103595b64d2aef3b76c6fc	30852	validated
69944b2f-d690-4b4f-9ba4-a20aabdcbff5	69944b2f-d690-4b4f-9ba4-a20aabdcbff5/nationwidechildrens.org_clinical.TCGA-KK-A7B1.xml	0d4dbeb100b4784800cb445c4f993d0d	30676	validated
6a246f52-eeb1-4782-b402-29119dcd99ec	6a246f52-eeb1-4782-b402-29119dcd99ec/nationwidechildrens.org_clinical.TCGA-M7-A71Z.xml	7e8130d746539c4b241832628454b9b2	30602	validated
6b4a4c5c-8b10-42e7-be16-feff6da4ff62	6b4a4c5c-8b10-42e7-be16-feff6da4ff62/nationwidechildrens.org_clinical_nte_prad.txt	3f3fe6dff6077bc5c4413aba4abb95ab	18113	validated
6bc21bf1-1f0d-4fb2-91a5-42f2e6eda24a	6bc21bf1-1f0d-4fb2-91a5-42f2e6eda24a/nationwidechildrens.org_clinical.TCGA-EJ-7123.xml	8393027a361df7d0cbb8cf1514457543	38922	validated
6be7cb6d-f908-411b-88b4-35175d4d239e	6be7cb6d-f908-411b-88b4-35175d4d239e/nationwidechildrens.org_omf.TCGA-CH-5772.xml	719a4580d19239912237f0340cc22c68	11108	validated
6bfd66aa-e458-4f11-bea0-e01d05d23dab	6bfd66aa-e458-4f11-bea0-e01d05d23dab/nationwidechildrens.org_clinical.TCGA-V1-A9OX.xml	6b4d96bf4b02c25365ad33024e9df33c	32603	validated
6ceaff83-aa00-47e9-affb-8253b866b110	6ceaff83-aa00-47e9-affb-8253b866b110/nationwidechildrens.org_clinical.TCGA-TK-A8OK.xml	55bd354622ede332cf31252109d573b5	29671	validated
6d52ca8d-3d83-49f2-85a5-9288ed45c5de	6d52ca8d-3d83-49f2-85a5-9288ed45c5de/nationwidechildrens.org_clinical.TCGA-V1-A9ZG.xml	f077af11f7c5d0bf272c0304b4bb2394	32754	validated
6dac984b-7899-427b-baaa-ba5e24ac264a	6dac984b-7899-427b-baaa-ba5e24ac264a/nationwidechildrens.org_clinical.TCGA-CH-5764.xml	0fc23c77ae0bca52be3f44b58fe0edbc	21953	validated
6dd3ad55-1f4f-4e5a-8759-c5fe0252f066	6dd3ad55-1f4f-4e5a-8759-c5fe0252f066/nationwidechildrens.org_clinical.TCGA-KC-A4BL.xml	337adb05af8b781257e26e2979def666	25046	validated
6e5f1abb-2020-40cd-8352-d686ab79c4a6	6e5f1abb-2020-40cd-8352-d686ab79c4a6/nationwidechildrens.org_clinical.TCGA-VP-A878.xml	022a4e3751567f9db7ac271ecbba88aa	45192	validated
6ea334b3-ff07-4a9e-92d0-665365b82880	6ea334b3-ff07-4a9e-92d0-665365b82880/nationwidechildrens.org_clinical.TCGA-ZG-A9L2.xml	7bc1b6394ac51bbf366ba5c1c067cb30	32901	validated
6f13c424-a823-4769-9344-de659be27323	6f13c424-a823-4769-9344-de659be27323/nationwidechildrens.org_clinical.TCGA-EJ-7330.xml	09d204d65120dd9008782f5521eee5fd	22261	validated
6f32aaf7-6ed3-4912-a930-66111235faf8	6f32aaf7-6ed3-4912-a930-66111235faf8/nationwidechildrens.org_clinical.TCGA-YL-A8SR.xml	33fa87c43fbddf99b297026b04cdbf33	30795	validated
6fd673c8-9a96-4d2d-b57f-996b224dbccf	6fd673c8-9a96-4d2d-b57f-996b224dbccf/nationwidechildrens.org_clinical.TCGA-EJ-7218.xml	613d847ddd156b4523cd90fe1e1a276b	30262	validated
6ff0f9e8-0a08-4cfc-b71e-e7c1fdced44d	6ff0f9e8-0a08-4cfc-b71e-e7c1fdced44d/nationwidechildrens.org_clinical.TCGA-G9-6378.xml	9fb0d7ba188c72938201c0e22c62b644	30543	validated
700a9074-f7f3-4d2e-9dc7-621e8672dd69	700a9074-f7f3-4d2e-9dc7-621e8672dd69/nationwidechildrens.org_clinical.TCGA-EJ-5506.xml	299c6a634ad710126de8aff5fc55cecb	38915	validated
7119224c-bbf0-46d6-ba13-f6bb33bea5fa	7119224c-bbf0-46d6-ba13-f6bb33bea5fa/nationwidechildrens.org_clinical.TCGA-G9-6373.xml	5e99490005a5a782861c7b77c3099a2d	30316	validated
71233506-a44a-4ef0-8c0c-2d7991bec946	71233506-a44a-4ef0-8c0c-2d7991bec946/nationwidechildrens.org_omf.TCGA-G9-6364.xml	4066fde5d50278bf6f3dc416320842a4	11748	validated
713829cd-646f-48b0-8768-9de84872fe42	713829cd-646f-48b0-8768-9de84872fe42/nationwidechildrens.org_clinical.TCGA-QU-A6IM.xml	597aa96adde43e9f454fd58828294038	30712	validated
72bc2574-1e8c-4bfe-8932-c739b9d7b4fd	72bc2574-1e8c-4bfe-8932-c739b9d7b4fd/nationwidechildrens.org_clinical.TCGA-ZG-A9LU.xml	a47ecf1b487923242d9bfe2a267b7e9b	35818	validated
72e4ba8d-f44e-4134-87b5-f5352874e1e2	72e4ba8d-f44e-4134-87b5-f5352874e1e2/nationwidechildrens.org_clinical.TCGA-2A-A8W1.xml	ddc3b157de08b7a135682342e98f9e61	30315	validated
73cd8de4-ac49-45cc-8dd7-d63e7d8fbd73	73cd8de4-ac49-45cc-8dd7-d63e7d8fbd73/nationwidechildrens.org_clinical.TCGA-EJ-8470.xml	d62a86c77179d892230d09001b84f2fe	30134	validated
74336da2-5c30-44a4-9706-e4ec21566dc0	74336da2-5c30-44a4-9706-e4ec21566dc0/nationwidechildrens.org_clinical.TCGA-HC-7210.xml	099b68a144bf429d9ac7c6495c938f5d	29971	validated
7492645b-715d-4b20-8ab2-0f2410961352	7492645b-715d-4b20-8ab2-0f2410961352/nationwidechildrens.org_omf.TCGA-EJ-7123.xml	e8f9502968ce546ed8df0fb5c0492ee5	11021	validated
749cfc81-165e-4a4d-86f9-bbd9d264e644	749cfc81-165e-4a4d-86f9-bbd9d264e644/nationwidechildrens.org_clinical.TCGA-G9-6371.xml	dcd87df27453902b28fbb1b6b19c305b	30296	validated
74ecff60-56ec-41eb-9c3b-5f4754831caf	74ecff60-56ec-41eb-9c3b-5f4754831caf/nationwidechildrens.org_omf.TCGA-QU-A6IM.xml	f789c8fc291c81e88c39c33e4a2eb6c3	11196	validated
